NumOfWords,NumOfChar,NumOfPunc,NumOfContPunc,NumOfContUpperCase,Bi-freq,un-freq,tri-freq,Label
11,67,1,0,1,12,7,15,0
23,151,0,0,0,14,8,18,1
8,45,0,0,0,2,2,1,1
12,78,0,0,0,10,6,12,1
6,34,0,0,1,4,3,3,1
10,62,0,0,0,6,4,6,0
6,40,0,0,0,1,1,1,1
11,67,0,0,1,8,5,9,0
8,42,1,0,0,10,6,12,1
12,79,0,0,1,20,11,27,1
11,74,1,0,1,6,4,6,1
12,66,1,0,0,6,4,6,0
8,38,0,0,0,4,3,3,0
11,71,1,1,0,10,6,12,0
6,36,0,0,0,4,3,3,1
10,68,0,0,0,6,4,6,0
7,33,0,0,1,4,3,3,1
3,28,0,0,0,2,2,1,1
11,71,0,0,0,6,4,6,0
13,78,0,0,1,6,4,6,1
11,74,1,0,0,8,5,9,1
13,70,0,0,0,12,7,15,1
8,63,1,0,0,2,2,1,0
13,69,1,0,0,18,10,24,1
13,85,0,0,0,8,5,9,1
13,70,0,0,0,14,8,18,0
12,68,0,0,0,6,4,6,0
18,131,1,0,0,16,9,21,1
12,56,1,0,0,10,6,12,0
11,62,0,0,6,8,5,9,1
19,121,1,0,3,10,6,12,1
8,59,4,1,0,4,3,3,1
18,113,1,0,0,14,8,18,1
14,99,1,0,0,20,11,27,1
11,64,0,0,1,6,4,6,0
11,69,0,0,1,4,3,3,1
4,35,0,0,0,2,2,1,1
13,69,0,0,0,6,4,6,0
12,63,1,0,1,6,4,6,0
11,64,0,0,0,6,4,6,0
12,77,1,0,1,12,7,15,1
11,71,0,0,0,6,4,6,1
9,56,1,0,0,4,3,3,0
11,62,0,0,3,6,4,6,0
6,41,0,0,0,10,6,12,1
8,65,0,0,0,6,4,6,1
12,64,1,0,1,8,5,9,0
3,25,1,0,0,1,1,1,1
11,74,1,0,0,10,6,12,0
16,86,2,0,2,12,7,15,1
14,77,1,0,1,10,6,12,1
7,49,0,0,0,4,3,3,1
15,83,0,0,0,10,6,12,1
15,78,0,0,0,6,4,6,0
16,107,1,0,0,12,7,15,1
10,60,0,0,0,8,5,9,0
36,189,2,0,0,24,13,33,1
5,26,1,0,0,4,3,3,1
10,63,0,0,1,12,7,15,1
11,65,0,0,0,8,5,9,0
11,70,0,0,0,8,5,9,1
11,80,0,0,0,4,3,3,1
10,64,0,0,0,8,5,9,0
11,73,1,1,1,14,8,18,0
11,76,1,0,0,12,7,15,0
11,65,0,0,0,6,4,6,0
8,41,1,0,0,6,4,6,1
13,83,3,0,1,4,3,3,1
8,52,0,0,0,10,6,12,1
14,88,0,0,0,12,7,15,1
11,76,0,0,1,12,7,15,0
8,59,1,0,1,6,4,6,1
9,52,0,0,0,8,5,9,1
10,76,1,1,0,8,5,9,1
11,63,0,0,0,6,4,6,0
5,35,1,0,0,1,1,1,1
7,51,1,0,0,8,5,9,1
9,53,0,0,1,4,3,3,0
13,74,1,0,1,10,6,12,0
11,71,0,0,0,12,7,15,1
4,22,0,0,0,2,2,1,1
6,36,0,0,0,4,3,3,1
7,44,1,0,0,2,2,1,0
11,61,0,0,1,4,3,3,1
11,69,0,0,0,8,5,9,1
12,71,0,0,0,2,2,1,1
4,37,0,0,0,4,3,3,1
10,61,1,0,0,18,10,24,1
9,60,2,0,0,8,5,9,1
10,55,0,0,1,8,5,9,0
10,63,0,0,0,8,5,9,1
9,50,1,0,0,2,2,1,1
15,90,2,0,1,12,7,15,1
15,79,0,0,0,12,7,15,1
7,57,0,0,0,2,2,1,0
14,79,1,0,0,10,6,12,0
8,56,2,0,0,14,8,18,1
24,132,3,0,0,18,10,24,1
11,69,2,0,0,12,7,15,0
10,60,0,0,0,8,5,9,1
12,65,2,0,0,8,5,9,0
13,72,0,0,0,4,3,3,0
11,60,1,0,0,8,5,9,0
5,39,3,1,0,1,1,1,1
8,56,0,0,0,4,3,3,1
12,68,1,0,0,4,3,3,0
8,51,0,0,0,2,2,1,0
10,59,1,0,1,6,4,6,0
12,78,1,0,0,6,4,6,0
12,83,0,0,0,10,6,12,0
14,77,0,0,0,10,6,12,1
10,68,1,0,0,8,5,9,0
12,77,1,0,1,8,5,9,1
10,65,0,0,0,8,5,9,0
19,130,1,0,0,12,7,15,1
16,97,0,0,1,10,6,12,0
6,26,0,0,0,2,2,1,1
18,81,2,0,1,8,5,9,0
16,88,2,0,7,14,8,18,1
10,68,0,0,1,8,5,9,1
19,110,0,0,0,18,10,24,1
9,75,0,0,0,8,5,9,1
10,79,1,0,0,4,3,3,1
15,93,0,0,0,10,6,12,1
17,93,0,0,0,8,5,9,1
5,27,0,0,0,1,1,1,1
23,150,2,0,0,16,9,21,1
10,60,0,0,1,8,5,9,1
32,203,0,0,1,18,10,24,1
10,76,1,0,0,10,6,12,1
6,27,0,0,0,1,1,1,1
9,63,0,0,1,10,6,12,1
8,72,1,1,0,6,4,6,0
11,62,0,0,1,8,5,9,0
9,63,0,0,0,8,5,9,1
7,44,0,0,0,2,2,1,1
10,66,1,0,1,8,5,9,1
12,79,1,0,0,6,4,6,0
14,93,0,0,4,8,5,9,1
11,65,0,0,1,6,4,6,0
12,76,2,0,1,6,4,6,0
10,61,1,0,0,4,3,3,1
11,69,1,0,2,6,4,6,0
10,55,1,0,0,4,3,3,0
9,67,0,0,0,8,5,9,0
10,70,1,0,0,4,3,3,1
13,68,2,0,0,6,4,6,0
10,59,1,0,10,4,3,3,1
10,52,0,0,0,4,3,3,1
2,16,2,0,0,1,1,1,1
17,100,0,0,0,14,8,18,1
9,52,1,0,2,10,6,12,1
8,54,1,0,0,6,4,6,0
12,71,0,0,0,8,5,9,0
8,40,0,0,0,4,3,3,1
15,89,0,0,0,10,6,12,1
6,48,0,0,0,6,4,6,1
9,58,0,0,0,12,7,15,1
13,82,0,0,0,12,7,15,1
18,113,0,0,0,10,6,12,1
15,79,1,0,1,8,5,9,0
8,60,0,0,0,6,4,6,1
9,59,0,0,1,6,4,6,0
9,45,0,0,0,2,2,1,1
6,51,0,0,0,4,3,3,1
6,34,0,0,2,4,3,3,1
9,55,0,0,0,6,4,6,1
8,61,0,0,0,4,3,3,1
8,50,1,0,0,6,4,6,1
10,68,0,0,1,6,4,6,0
12,70,2,0,0,6,4,6,1
11,64,0,0,0,6,4,6,0
12,70,0,0,0,6,4,6,0
5,26,0,0,1,2,2,1,1
11,77,1,0,0,10,6,12,0
16,101,4,1,0,10,6,12,1
15,77,1,0,1,6,4,6,1
10,57,1,0,0,10,6,12,0
8,51,1,0,0,8,5,9,1
9,61,1,1,2,12,7,15,0
17,106,2,0,1,14,8,18,1
11,76,0,0,1,6,4,6,0
14,91,1,0,0,4,3,3,1
11,58,1,0,0,8,5,9,0
8,55,0,0,0,6,4,6,0
12,85,0,0,0,12,7,15,0
12,63,0,0,0,4,3,3,1
9,70,0,0,0,4,3,3,0
18,118,2,0,0,14,8,18,1
9,53,0,0,0,10,6,12,1
11,68,0,0,0,10,6,12,1
8,60,0,0,0,4,3,3,0
8,53,0,0,1,4,3,3,1
3,20,0,0,0,1,1,1,0
13,89,2,0,1,12,7,15,1
14,85,1,0,0,14,8,18,0
14,87,1,0,0,6,4,6,1
12,68,1,0,1,6,4,6,0
8,55,2,0,0,6,4,6,1
6,43,0,0,0,4,3,3,1
10,75,1,0,1,6,4,6,1
11,64,0,0,1,8,5,9,0
14,86,1,0,1,12,7,15,1
12,95,1,0,0,8,5,9,1
10,64,0,0,0,8,5,9,0
14,80,1,0,0,12,7,15,0
16,95,0,0,0,12,7,15,1
10,64,0,0,0,8,5,9,0
15,97,3,0,1,14,8,18,1
12,66,0,0,0,8,5,9,0
14,97,3,0,0,14,8,18,1
12,74,0,0,0,8,5,9,0
12,70,1,0,0,8,5,9,1
12,64,0,0,1,4,3,3,0
16,90,1,0,0,6,4,6,0
10,70,1,0,0,8,5,9,1
10,70,0,0,0,14,8,18,0
12,68,0,0,0,6,4,6,1
11,76,1,0,0,8,5,9,0
13,73,0,0,1,8,5,9,0
9,63,1,0,0,6,4,6,1
11,70,0,0,0,12,7,15,1
9,48,0,0,1,2,2,1,0
10,62,1,0,0,10,6,12,1
11,79,1,1,0,10,6,12,0
12,92,0,0,0,22,12,30,1
15,79,0,0,0,8,5,9,0
8,50,0,0,0,2,2,1,1
14,105,2,0,0,16,9,21,1
4,24,0,0,0,4,3,3,1
10,73,0,0,0,4,3,3,0
10,51,1,0,0,6,4,6,0
12,62,1,0,0,10,6,12,0
9,49,0,0,1,8,5,9,0
8,54,0,0,0,4,3,3,1
11,65,0,0,0,6,4,6,1
13,88,2,0,0,12,7,15,1
10,61,0,0,1,12,7,15,1
12,73,1,0,0,10,6,12,1
15,89,0,0,1,14,8,18,1
17,81,2,0,0,8,5,9,1
16,81,0,0,1,8,5,9,0
12,75,0,0,0,8,5,9,1
13,63,2,0,2,6,4,6,0
12,68,0,0,0,6,4,6,0
10,65,1,0,1,4,3,3,0
4,24,0,0,0,4,3,3,1
10,71,1,1,0,10,6,12,0
13,75,1,0,0,10,6,12,1
6,45,0,0,0,6,4,6,1
11,63,1,0,0,6,4,6,1
8,46,0,0,0,8,5,9,0
11,72,0,0,1,8,5,9,0
10,69,0,0,0,4,3,3,0
19,94,2,0,0,6,4,6,1
15,99,0,1,12,6,4,6,1
7,52,1,0,0,2,2,1,1
10,47,0,0,3,6,4,6,1
14,86,2,0,1,10,6,12,1
9,64,0,0,1,8,5,9,0
8,54,0,0,0,6,4,6,1
12,82,3,0,13,12,7,15,1
7,45,0,0,1,6,4,6,1
5,43,0,0,1,2,2,1,1
14,66,0,0,2,4,3,3,0
12,74,1,0,0,8,5,9,0
11,70,0,0,1,2,2,1,0
14,90,0,0,0,12,7,15,1
11,68,1,0,0,14,8,18,1
12,65,2,0,0,4,3,3,1
16,112,3,0,0,14,8,18,1
7,64,0,0,0,2,2,1,1
12,66,1,1,0,10,6,12,1
16,79,0,0,3,10,6,12,1
12,66,0,0,0,10,6,12,0
11,76,0,0,0,16,9,21,0
15,97,0,0,0,6,4,6,1
13,83,2,0,0,12,7,15,1
1,5,0,0,0,1,1,1,1
10,55,0,0,0,2,2,1,0
11,69,0,0,0,10,6,12,0
6,54,0,0,1,4,3,3,1
13,77,0,0,0,10,6,12,1
11,75,1,0,0,10,6,12,0
9,55,1,0,0,2,2,1,1
13,72,0,0,0,6,4,6,1
10,72,0,0,0,4,3,3,0
17,98,1,0,0,14,8,18,1
15,103,4,0,0,14,8,18,1
9,44,0,0,0,8,5,9,0
12,73,1,1,0,12,7,15,0
6,48,1,0,1,6,4,6,1
13,77,4,0,0,4,3,3,1
17,84,1,0,0,16,9,21,0
18,97,1,0,0,14,8,18,0
9,60,1,0,0,8,5,9,1
17,102,0,0,1,12,7,15,1
13,67,1,0,0,1,1,1,1
11,57,1,0,1,4,3,3,1
12,67,2,0,0,14,8,18,1
6,33,0,0,0,6,4,6,1
10,65,1,0,0,4,3,3,0
12,66,0,0,2,10,6,12,0
11,69,1,0,1,8,5,9,0
8,52,0,0,1,4,3,3,1
22,160,2,0,2,14,8,18,1
10,60,0,0,0,8,5,9,1
17,92,1,0,1,1,1,1,1
11,69,1,0,2,16,9,21,1
13,81,0,0,0,8,5,9,1
13,74,1,0,0,12,7,15,1
9,60,0,0,0,6,4,6,1
9,57,1,0,0,6,4,6,1
7,50,0,0,0,8,5,9,1
10,72,0,0,0,10,6,12,0
6,53,0,0,0,6,4,6,1
5,38,0,0,0,4,3,3,1
11,61,1,0,0,12,7,15,1
12,63,0,0,1,8,5,9,1
9,64,0,0,0,6,4,6,0
8,43,2,0,0,1,1,1,0
14,83,1,0,0,10,6,12,1
14,79,1,0,3,8,5,9,1
8,49,1,0,0,4,3,3,1
9,65,0,0,1,8,5,9,0
12,69,1,1,0,6,4,6,0
12,71,1,0,0,8,5,9,1
14,83,1,0,1,6,4,6,1
9,60,2,0,1,12,7,15,1
10,63,0,0,1,10,6,12,1
13,88,1,0,0,8,5,9,0
9,57,1,0,2,6,4,6,1
10,68,0,0,1,4,3,3,0
5,31,0,0,0,4,3,3,1
12,71,1,0,1,8,5,9,0
10,66,0,0,0,6,4,6,0
15,75,1,0,0,4,3,3,1
12,69,2,0,0,12,7,15,0
6,39,0,0,0,2,2,1,1
10,67,0,0,0,12,7,15,1
7,42,0,0,0,6,4,6,1
15,94,2,0,0,8,5,9,0
3,14,1,0,0,4,3,3,1
15,104,0,0,2,10,6,12,1
8,54,0,0,0,10,6,12,0
10,57,1,0,0,4,3,3,0
11,67,0,0,1,8,5,9,1
19,112,1,0,0,22,12,30,1
12,81,1,0,0,8,5,9,0
16,100,0,0,0,28,15,39,1
11,74,1,0,0,10,6,12,1
10,56,0,0,0,2,2,1,1
15,79,0,0,1,10,6,12,0
12,55,0,0,0,6,4,6,0
11,86,0,0,0,18,10,24,1
13,72,0,0,0,10,6,12,1
3,16,0,0,0,4,3,3,1
18,90,1,0,0,12,7,15,1
10,65,0,0,0,4,3,3,1
12,69,0,0,0,8,5,9,1
12,66,0,0,0,2,2,1,0
12,74,0,0,1,8,5,9,0
8,59,0,0,0,8,5,9,1
6,35,1,0,0,4,3,3,1
13,83,1,1,0,8,5,9,0
8,49,1,0,0,4,3,3,1
12,79,3,0,2,16,9,21,1
8,45,1,0,7,8,5,9,1
10,60,0,0,0,10,6,12,1
10,74,0,0,0,10,6,12,0
18,103,1,0,0,18,10,24,1
7,60,1,0,0,2,2,1,1
9,61,0,0,0,8,5,9,0
7,37,1,0,1,2,2,1,1
6,52,0,0,0,2,2,1,1
12,75,0,0,1,6,4,6,0
16,94,1,0,6,10,6,12,1
10,69,0,0,0,6,4,6,0
12,76,0,0,0,8,5,9,0
12,76,4,0,1,18,10,24,1
11,77,0,0,0,10,6,12,0
12,70,0,0,0,6,4,6,1
4,25,0,0,0,2,2,1,1
12,61,1,1,1,8,5,9,0
10,68,0,0,1,6,4,6,0
11,77,0,0,0,8,5,9,1
8,44,0,0,1,4,3,3,1
14,65,0,0,0,4,3,3,0
10,60,0,0,0,4,3,3,1
11,82,1,0,2,12,7,15,1
11,76,1,0,0,6,4,6,0
14,86,1,0,0,12,7,15,1
12,66,1,0,1,16,9,21,1
9,65,0,0,0,10,6,12,1
11,65,2,0,0,4,3,3,1
7,49,0,0,0,8,5,9,1
14,77,1,0,0,8,5,9,0
8,51,0,0,1,4,3,3,0
9,62,0,0,2,8,5,9,0
10,56,1,0,0,10,6,12,1
11,64,0,0,0,2,2,1,1
8,61,0,0,0,8,5,9,0
9,58,1,0,1,8,5,9,0
13,76,1,0,1,8,5,9,1
16,98,1,0,1,14,8,18,1
15,80,0,0,0,10,6,12,1
11,81,0,0,0,12,7,15,1
11,78,1,0,0,12,7,15,1
7,47,0,0,0,6,4,6,0
17,92,0,0,0,14,8,18,0
9,54,0,0,0,8,5,9,1
18,98,0,0,0,12,7,15,1
4,25,0,0,0,2,2,1,1
19,132,0,0,1,20,11,27,1
11,78,0,0,0,6,4,6,0
13,78,1,0,1,14,8,18,1
15,101,0,0,0,12,7,15,1
8,42,0,0,0,6,4,6,1
8,64,0,0,0,6,4,6,0
8,63,1,0,0,12,7,15,1
5,24,0,0,0,4,3,3,1
10,51,0,0,0,6,4,6,1
12,82,1,0,1,12,7,15,1
7,47,1,0,0,4,3,3,1
13,78,1,0,1,8,5,9,0
5,27,0,0,0,4,3,3,0
19,116,1,0,0,6,4,6,1
14,73,0,0,0,6,4,6,1
9,69,0,0,0,8,5,9,0
13,69,0,0,0,8,5,9,1
9,47,1,0,1,10,6,12,1
9,68,1,0,0,10,6,12,0
11,73,1,1,1,16,9,21,0
17,96,1,0,0,12,7,15,0
14,90,1,0,1,12,7,15,1
8,62,0,0,1,6,4,6,0
11,67,0,0,1,6,4,6,0
11,69,1,0,0,6,4,6,0
9,63,1,0,1,6,4,6,1
8,49,1,0,0,6,4,6,1
10,77,0,0,0,4,3,3,1
3,16,0,0,0,2,2,1,1
15,87,2,0,0,2,2,1,1
10,63,0,0,0,8,5,9,0
13,91,0,0,0,12,7,15,1
10,68,0,0,0,2,2,1,1
7,51,0,0,0,4,3,3,0
13,68,0,0,1,8,5,9,0
15,79,0,0,3,12,7,15,1
13,71,0,0,1,4,3,3,1
9,56,0,0,1,8,5,9,0
9,45,0,0,0,8,5,9,1
9,53,1,0,0,4,3,3,0
3,19,0,0,0,2,2,1,1
11,64,0,0,1,8,5,9,1
10,63,0,0,0,6,4,6,0
12,78,3,0,0,6,4,6,1
6,38,0,0,0,2,2,1,0
14,104,2,0,0,14,8,18,1
11,71,0,0,1,6,4,6,1
10,64,0,0,1,4,3,3,1
13,58,1,0,1,10,6,12,1
13,81,1,0,1,8,5,9,1
10,64,0,0,0,4,3,3,0
11,76,1,0,0,10,6,12,1
17,85,1,0,0,12,7,15,1
8,57,0,0,0,8,5,9,0
14,105,0,0,14,16,9,21,1
9,60,2,0,1,10,6,12,1
8,64,2,0,0,6,4,6,0
6,35,0,0,0,4,3,3,1
12,72,1,0,0,8,5,9,1
16,80,1,0,1,12,7,15,0
9,53,1,0,1,4,3,3,1
25,181,3,0,0,20,11,27,1
10,71,1,0,0,6,4,6,1
12,71,1,0,0,10,6,12,0
10,65,0,0,0,8,5,9,1
7,58,0,0,0,4,3,3,1
8,41,0,0,0,6,4,6,1
16,94,4,0,1,14,8,18,1
7,38,0,0,0,4,3,3,0
4,26,0,0,0,2,2,1,1
16,95,1,0,1,10,6,12,1
11,68,0,0,0,6,4,6,1
10,65,1,0,2,14,8,18,1
12,63,0,0,0,12,7,15,1
8,50,0,0,0,2,2,1,0
13,104,0,0,0,10,6,12,1
13,57,0,0,0,10,6,12,1
14,86,1,0,0,14,8,18,1
10,64,1,0,2,4,3,3,0
14,87,1,0,2,8,5,9,1
15,100,1,0,1,12,7,15,1
5,36,0,0,0,2,2,1,1
10,68,1,0,0,6,4,6,0
15,93,2,0,2,14,8,18,1
12,74,1,0,0,6,4,6,0
10,63,0,0,0,4,3,3,1
15,91,0,0,0,16,9,21,1
6,44,0,0,1,4,3,3,0
10,62,1,1,0,8,5,9,0
10,58,1,0,0,4,3,3,1
4,18,0,0,0,2,2,1,1
8,66,0,0,0,6,4,6,0
11,81,1,0,0,4,3,3,0
14,76,0,0,1,6,4,6,0
8,46,0,0,0,6,4,6,1
14,90,2,0,3,12,7,15,1
9,74,1,1,0,8,5,9,0
14,79,0,0,0,6,4,6,1
6,42,1,0,0,6,4,6,1
8,59,0,0,0,8,5,9,0
10,73,0,0,0,6,4,6,0
7,56,0,0,0,6,4,6,0
15,77,2,0,2,8,5,9,1
9,54,0,0,0,6,4,6,1
5,28,0,0,0,4,3,3,1
14,80,1,0,0,6,4,6,0
9,59,1,0,0,6,4,6,1
11,85,1,0,0,10,6,12,1
5,40,0,0,0,4,3,3,1
18,118,0,0,0,10,6,12,1
11,70,0,0,0,4,3,3,1
12,67,1,0,1,4,3,3,0
10,60,0,0,0,4,3,3,1
5,36,0,0,0,4,3,3,0
13,78,1,0,1,10,6,12,0
15,106,3,0,0,14,8,18,1
10,43,0,0,0,6,4,6,1
10,84,0,0,0,8,5,9,1
10,66,0,0,0,10,6,12,1
14,81,0,0,0,6,4,6,1
5,36,0,0,0,2,2,1,1
8,46,0,0,2,4,3,3,0
12,57,0,0,3,2,2,1,1
16,91,1,0,6,22,12,30,1
6,40,0,0,0,4,3,3,0
17,114,6,1,2,8,5,9,1
11,78,1,1,0,6,4,6,0
9,60,1,0,0,10,6,12,0
11,59,0,0,1,6,4,6,1
15,90,1,0,1,14,8,18,1
12,63,0,0,0,6,4,6,0
16,88,1,0,2,20,11,27,1
16,131,1,0,0,18,10,24,1
14,84,1,1,0,4,3,3,0
16,91,0,0,0,10,6,12,1
12,70,1,1,1,8,5,9,0
12,61,0,0,1,4,3,3,0
14,80,0,0,0,12,7,15,1
7,43,3,0,0,4,3,3,1
13,82,2,0,0,4,3,3,1
8,49,0,0,0,6,4,6,0
11,72,1,0,0,8,5,9,1
10,67,0,0,0,6,4,6,0
13,68,0,0,1,12,7,15,0
11,80,1,0,0,10,6,12,1
11,67,0,0,0,8,5,9,0
8,58,0,0,0,4,3,3,0
12,72,1,0,0,6,4,6,0
20,118,1,0,0,14,8,18,1
14,96,0,0,1,10,6,12,1
3,23,0,0,0,2,2,1,0
12,81,0,0,0,12,7,15,1
8,49,0,0,0,6,4,6,1
12,74,1,1,1,10,6,12,0
9,65,0,0,0,10,6,12,1
15,104,0,0,1,10,6,12,1
12,65,0,0,0,6,4,6,0
5,29,0,0,0,4,3,3,1
16,93,1,0,0,8,5,9,1
5,43,1,0,0,2,2,1,1
10,65,0,0,0,6,4,6,1
18,100,0,0,1,10,6,12,0
13,75,0,0,1,10,6,12,0
14,73,0,0,2,6,4,6,1
11,60,1,0,1,6,4,6,0
7,37,0,0,0,2,2,1,1
13,89,1,0,0,18,10,24,1
10,63,1,0,0,4,3,3,1
14,81,1,0,0,14,8,18,0
7,56,0,0,0,8,5,9,0
14,87,0,0,0,12,7,15,0
17,111,3,0,0,10,6,12,1
19,102,0,0,1,10,6,12,1
11,73,2,0,1,12,7,15,0
9,50,0,0,0,6,4,6,1
20,106,1,0,1,16,9,21,1
8,49,0,0,0,6,4,6,1
13,69,1,0,1,14,8,18,0
11,70,1,0,1,6,4,6,0
16,86,3,1,0,6,4,6,1
8,52,1,0,1,8,5,9,1
14,82,0,0,1,10,6,12,1
11,71,1,0,0,6,4,6,0
11,85,1,0,1,16,9,21,1
7,48,1,0,0,6,4,6,0
10,68,1,0,0,10,6,12,0
11,63,0,0,1,4,3,3,1
8,43,0,0,0,2,2,1,1
9,58,0,0,0,6,4,6,0
10,67,1,0,0,10,6,12,0
11,64,0,0,0,6,4,6,0
9,60,3,0,0,12,7,15,1
11,72,1,0,0,10,6,12,0
14,82,1,0,0,22,12,30,1
8,62,0,0,1,4,3,3,1
8,52,0,0,0,4,3,3,1
25,141,2,0,0,12,7,15,1
11,61,0,0,0,10,6,12,1
20,115,2,0,0,12,7,15,1
11,69,0,0,0,8,5,9,0
11,62,2,0,0,2,2,1,0
11,69,1,0,0,8,5,9,0
12,66,0,0,1,6,4,6,0
14,88,2,0,1,8,5,9,1
10,70,0,0,0,6,4,6,1
21,131,1,0,1,20,11,27,1
16,92,1,0,1,4,3,3,0
5,40,0,0,0,2,2,1,1
19,123,3,0,1,12,7,15,1
12,66,0,0,1,8,5,9,0
14,78,0,0,0,8,5,9,0
16,105,0,0,1,8,5,9,1
11,69,3,0,0,4,3,3,1
13,80,0,0,0,10,6,12,0
9,71,0,0,0,6,4,6,1
11,64,4,1,1,8,5,9,1
4,28,0,0,1,2,2,1,1
9,68,0,0,0,12,7,15,1
8,43,1,0,0,8,5,9,1
10,68,0,0,0,10,6,12,0
19,108,0,0,1,8,5,9,1
7,53,0,0,0,4,3,3,1
18,108,1,0,1,10,6,12,1
11,78,1,0,1,18,10,24,1
8,61,1,0,0,6,4,6,1
13,77,3,1,0,6,4,6,1
12,71,1,0,0,8,5,9,0
15,90,0,0,0,10,6,12,1
13,86,0,0,2,12,7,15,1
16,106,1,0,1,18,10,24,1
6,32,0,0,0,1,1,1,1
10,65,1,0,1,6,4,6,0
9,59,0,0,0,4,3,3,1
12,83,0,0,0,10,6,12,1
21,118,0,0,0,10,6,12,1
8,56,0,0,0,8,5,9,1
16,93,1,0,1,16,9,21,1
10,71,0,0,0,8,5,9,1
9,64,1,0,1,2,2,1,1
10,69,0,0,0,8,5,9,1
8,39,1,0,0,4,3,3,0
9,58,0,0,0,2,2,1,1
13,74,0,0,0,6,4,6,1
12,80,2,0,1,12,7,15,1
13,98,0,0,0,12,7,15,1
9,49,0,0,0,8,5,9,1
12,68,1,0,0,6,4,6,1
3,25,1,0,0,1,1,1,1
13,65,1,0,0,12,7,15,1
11,73,0,0,0,10,6,12,0
7,51,0,0,0,1,1,1,1
11,59,0,0,0,8,5,9,0
17,88,1,0,3,12,7,15,1
13,70,0,0,1,8,5,9,0
11,61,0,0,0,6,4,6,0
14,75,0,0,0,18,10,24,1
10,61,0,0,0,4,3,3,1
5,40,1,0,1,2,2,1,1
19,118,1,0,0,22,12,30,1
12,68,0,0,0,6,4,6,1
8,52,0,0,0,8,5,9,0
11,88,3,0,0,12,7,15,1
8,55,0,0,0,4,3,3,1
9,49,0,0,0,10,6,12,0
14,76,0,0,2,8,5,9,1
12,72,1,0,0,6,4,6,0
13,68,1,0,0,10,6,12,1
7,42,0,0,0,8,5,9,1
13,68,0,0,0,8,5,9,0
14,89,1,0,0,10,6,12,1
10,71,1,0,1,12,7,15,1
9,43,0,0,1,1,1,1,0
10,64,1,0,1,2,2,1,0
17,105,3,0,1,14,8,18,1
23,128,2,0,0,12,7,15,1
12,80,1,0,0,8,5,9,0
9,59,3,0,0,4,3,3,1
8,49,0,0,0,8,5,9,1
9,51,1,0,0,2,2,1,1
12,66,0,0,0,6,4,6,1
10,68,1,0,0,8,5,9,0
10,67,1,0,0,6,4,6,0
11,67,1,0,0,12,7,15,0
10,59,1,0,1,6,4,6,0
15,98,1,0,0,8,5,9,1
12,65,0,0,1,6,4,6,0
12,72,1,0,0,8,5,9,1
8,40,0,0,0,6,4,6,1
10,68,1,0,1,6,4,6,0
13,71,0,0,0,6,4,6,0
5,36,0,0,0,6,4,6,1
8,53,0,0,0,4,3,3,0
12,71,1,0,0,4,3,3,1
8,35,2,0,1,4,3,3,1
12,81,1,0,0,6,4,6,1
7,44,0,0,0,2,2,1,1
9,72,0,0,1,10,6,12,1
12,65,0,0,1,8,5,9,1
11,56,0,0,0,8,5,9,1
11,68,1,0,0,6,4,6,0
8,65,2,0,1,6,4,6,1
13,72,0,1,0,2,2,1,1
13,76,0,0,0,10,6,12,0
10,45,0,0,10,8,5,9,1
10,45,1,0,0,8,5,9,1
9,66,0,0,0,8,5,9,0
8,53,0,0,0,6,4,6,0
14,70,0,0,1,18,10,24,1
8,54,1,0,0,2,2,1,0
9,68,0,0,0,8,5,9,0
13,67,0,0,0,6,4,6,1
12,67,0,0,0,4,3,3,1
12,69,1,1,0,12,7,15,1
10,73,0,0,0,10,6,12,0
11,61,1,1,1,8,5,9,0
5,33,2,0,0,2,2,1,1
9,56,0,0,0,6,4,6,0
18,96,1,0,1,14,8,18,0
8,46,1,0,0,10,6,12,1
16,102,0,0,1,18,10,24,1
19,93,0,0,0,6,4,6,1
14,80,1,0,0,6,4,6,1
12,74,1,0,0,10,6,12,0
13,74,0,0,0,8,5,9,1
10,81,1,0,1,10,6,12,1
19,122,2,0,0,12,7,15,1
8,69,0,0,0,4,3,3,0
12,72,0,0,1,6,4,6,0
9,60,0,0,0,6,4,6,0
9,57,1,0,0,10,6,12,1
6,35,2,0,0,4,3,3,1
17,113,1,0,0,14,8,18,1
8,43,2,0,0,8,5,9,1
12,72,1,0,0,8,5,9,1
8,55,0,0,0,10,6,12,0
10,58,0,0,0,6,4,6,0
9,52,0,0,0,2,2,1,1
11,69,0,0,0,12,7,15,1
9,69,0,0,0,8,5,9,0
17,79,0,0,0,10,6,12,1
27,147,1,0,0,12,7,15,1
3,25,0,0,0,1,1,1,1
14,83,0,0,0,14,8,18,1
7,46,0,0,1,8,5,9,1
12,69,1,0,0,10,6,12,0
8,56,0,0,0,2,2,1,1
6,43,0,0,0,2,2,1,1
12,63,2,0,0,2,2,1,0
7,61,0,0,0,6,4,6,0
17,119,2,0,1,12,7,15,1
13,70,0,0,1,8,5,9,0
8,41,0,0,0,8,5,9,1
11,77,0,0,2,14,8,18,1
10,63,0,0,0,8,5,9,0
16,84,0,0,2,12,7,15,1
12,60,3,0,1,6,4,6,1
10,61,0,0,0,8,5,9,0
4,24,0,0,0,6,4,6,1
12,56,1,0,0,6,4,6,0
10,84,0,0,1,4,3,3,1
12,88,0,0,0,6,4,6,1
